gene_symbol,mean_log2_NNK,mean_log2_WT,log2FC,statistic,p.value,p_adj
NEU4,3.7666992095045844,2.852079350048791,0.9146198594557933,2.293193123570759,0.02693524714042579,0.04855758001339352
CTNNA1,11.45527115524647,11.217951944241824,0.23731921100464604,2.2915618298090688,0.02693543572171525,0.04855758001339352
EARS2,7.557372939324751,7.78649250606318,-0.22911956673842848,-2.29928382345156,0.026949222031486437,0.048577314351982925
WDR11,10.096728493903203,10.316397493528495,-0.2196689996252914,-2.3064357591939917,0.026967975670997825,0.04860599744831761
PSD,4.323168443518725,5.044169814681027,-0.721001371162302,-2.3223046667725904,0.026976612974226606,0.04861644314369207
TATDN2,7.074162999714892,7.33164382165992,-0.25748082194502864,-2.291416385936239,0.02698876065755981,0.04863245040667336
PRR4,5.001973754530051,5.527115037510415,-0.5251412829803641,-2.2907382295778813,0.026991180536086252,0.04863245040667336
METRN,5.627458609963812,5.0149424518423364,0.6125161581214753,2.2936705584111663,0.027002292656312384,0.048647348648293204
DCAKD,7.922952601207792,8.224366647048848,-0.3014140458410557,-2.310948301353836,0.0270134956905237,0.04866240752590075
RHOA,10.94875085065621,11.261619214328125,-0.31286836367191384,-2.291209279705606,0.0270469082890603,0.04871344255834965
CLIC2,4.189297784486844,4.952891677382142,-0.7635938928952974,-2.2902886498249133,0.02704752109315895,0.04871344255834965
ZNF283,7.259399774495694,7.567734009340718,-0.30833423484502376,-2.327294359851323,0.027056748785807737,0.048724932445010395
PSMD4,7.917815913462561,8.139358425534867,-0.22154251207230669,-2.3073811725820743,0.02708191110066741,0.04876511263132492
ISPD,6.446382200737932,6.1407794065271935,0.30560279421073844,2.325140277252919,0.02708651999410666,0.04876827868440084
TXNL4A,6.977507875910424,7.237531838786544,-0.2600239628761196,-2.305212337596713,0.027117131957184994,0.04881825671088297
NKX3-1,4.301155463432994,3.763250492220227,0.5379049712127668,2.2965718538678304,0.027126270165859195,0.048829569654621124
PRDM10,7.683937739934753,7.958743951676082,-0.27480621174132924,-2.288355302284988,0.027150149791567886,0.04886741321768999
DPH6-AS1,4.398521164850673,3.437364756591223,0.9611564082594501,2.3289272401229035,0.027153508937739025,0.04886831799987789
RHOQ,8.916355939446886,9.325882287069795,-0.4095263476229096,-2.300444544518195,0.02716819780763379,0.048889610612495936
PIGM,7.247737140985905,7.590269014028054,-0.3425318730421498,-2.292426387733189,0.027239748821539712,0.04901321233055337
LRRC61,6.110817943176399,6.629440509788622,-0.5186225666122226,-2.298887773181123,0.02724792180118374,0.049022762243627234
RAB11B,8.89477753915779,8.587310348301072,0.3074671908567179,2.2929845438857757,0.02725433473655904,0.049029143919353535
RP4-610C12.4,2.090223743424431,3.2582927178058254,-1.1680689743813946,-2.290455977503304,0.027271630861203947,0.049055100491376
B4GALNT3,7.821841977106574,7.077847013937208,0.7439949631693663,2.2921422911027483,0.027283510281182,0.04907130928200817
RAB3GAP1,9.557746221895524,9.747487337745733,-0.18974111585020914,-2.286488423478538,0.027313132425350117,0.049119422845883505
PSMC1,7.879796419217783,8.15952692501378,-0.2797305057959978,-2.2947723487519185,0.027328569236289898,0.04914201834080803
RP11-231L11.3,3.1765399243696284,3.8636255337396808,-0.6870856093700524,-2.2920491005248227,0.02734744422014928,0.04917079093203509
KHNYN,8.821092704708647,9.08574484905825,-0.2646521443496024,-2.283997373607708,0.027393008812069644,0.04924754043262794
ERCC4,7.619871217858058,7.863224844038193,-0.24335362618013523,-2.284994268605479,0.027407443127265833,0.04926831323119301
RP11-613F22.8,3.5555829780360755,4.334746081154866,-0.7791631031187904,-2.299577457106807,0.027411118054848638,0.049269742349479985
ZNF526,5.676292940592471,6.0205555152062,-0.34426257461372956,-2.2905376461468654,0.027436963520056215,0.049311017113259976
ARF4,9.319089002071214,9.721264620340122,-0.4021756182689078,-2.2851549532207023,0.027502229331912233,0.04942312388764228
NHS,9.222842614260632,8.655696595035094,0.5671460192255378,2.2899333485261932,0.02752233825692524,0.04945406605393099
MDGA1,5.7614845773848335,6.435651496210407,-0.6741669188255734,-2.314233870604303,0.02752915932526525,0.0494559338167214
CREM,8.791519813919988,8.312502281263676,0.47901753265631264,2.2820671389461853,0.0275280667069017,0.0494559338167214
DLGAP1-AS1,6.736403700246344,6.230910958233476,0.5054927420128674,2.289621975621876,0.027533438622439517,0.04945842796647367
RNA5SP129,3.0927811934466343,3.7682548661363495,-0.6754736726897153,-2.2956327082590327,0.027564077357143304,0.0495082661864575
TMEM64,8.113463981481045,8.581830811060867,-0.46836682957982134,-2.2891199522438996,0.027583560688171953,0.04953805965287065
SNORD116-23,3.818449521906206,3.1136225492719465,0.7048269726342595,2.329971012018601,0.0276019058080308,0.04956580293521475
RP4-758J24.5,6.482206469037134,6.090376792414093,0.3918296766230416,2.298346434479584,0.02767351100623543,0.04968917152546975
OLFML2A,7.5629479397686215,8.406891924890065,-0.8439439851214434,-2.329645540792408,0.02771199263463739,0.04975304543953998
RP11-440L14.1,7.191839149537721,6.792573012048796,0.39926613748892503,2.2790440264148595,0.0277336254490784,0.04978183903803769
NAP1L5,5.99865474647435,5.224059783654207,0.7745949628201432,2.322765450208753,0.027733850121085882,0.04978183903803769
CTC-786C10.1,5.897026020682464,5.180285771999831,0.7167402486826333,2.291693761492654,0.02776331818235652,0.04982950560887068
CTC-459F4.1,4.791542192977602,5.528213283739065,-0.7366710907614635,-2.2830064060434663,0.027854301924944595,0.04998755872568469
LAMB2,11.118387082946935,10.72100387138609,0.3973832115608449,2.3187209418049197,0.027876623279412364,0.050022369526346415
BLMH,8.14218061529898,8.393759142511021,-0.25157852721204144,-2.285870303951114,0.027923639956539584,0.05010148215799467
ARAP3,7.695101211397559,7.079767893408319,0.61533331798924,2.291073189674461,0.027980902862820733,0.05019896037931387
LGALS4,3.336753555909496,2.529868021802753,0.8068855341067431,2.2755159028759553,0.02799265537143541,0.05021477908089724
SNRNP70,10.355085534481598,9.788690372880877,0.5663951616007203,2.275164284658711,0.028043704758330512,0.05030107999638482
BX322557.10,6.2851462687708,5.999142425450801,0.2860038433199996,2.2777595379970093,0.028051929191198432,0.050310557144671635
PVRL3-AS1,3.3421015894884207,4.323996641581433,-0.9818950520930119,-2.2898244227543967,0.02807933414732487,0.05035266474204255
RNF157-AS1,4.686126140125884,3.76168764865352,0.924438491472364,2.306419141532533,0.028081293798446805,0.05035266474204255
RP3-405J10.3,6.295416867332537,6.879468371121016,-0.584051503788479,-2.2728896947330215,0.028093845778875148,0.05036989243187969
USMG5,7.86181599486478,7.3864145969212505,0.4754013979435294,2.2828759849964646,0.028097481064917405,0.05037113130657099
UCK1,6.921723417679503,6.670073416151819,0.25165000152768346,2.274923455481592,0.02810991475844729,0.05038814141738435
TMX1,7.996806178680844,8.396013506841824,-0.3992073281609798,-2.2945135466240445,0.02811392037319308,0.05039004187999866
ACSF3,8.280288919265734,7.8932180245266,0.3870708947391339,2.292855704533057,0.02812554220738887,0.05040031172975896
PREX1,8.28964486221557,8.862392777481993,-0.5727479152664241,-2.289175961315386,0.028123367934469057,0.05040031172975896
MAN2A2,9.140606878499536,8.72532614406821,0.4152807344313256,2.274549649610063,0.02812861399647114,0.050400537102181425
MAGI2-IT1,4.928590374421485,3.894020956230967,1.0345694181905176,2.272236432012523,0.028145113399641847,0.05042481935711307
L3MBTL4,8.61120642013871,8.05341380380412,0.5577926163345914,2.292897705330353,0.028153367171824675,0.05043432519115985
MED27,6.374144381760177,6.652988012947642,-0.27884363118746514,-2.3034896866730055,0.028157857143611523,0.050437087217349595
THAP3,6.0705514689635285,5.680379142649973,0.3901723263135555,2.271817471939579,0.028162699391347558,0.05044047960502241
AC141586.5,6.269672652905016,5.799997996678751,0.4696746562262648,2.2723615898374616,0.028184834600351486,0.05047484040016888
MICU1,9.22726793621622,8.971120224281211,0.25614771193500907,2.2784814360628265,0.02818873614174789,0.05047654363753641
ENO1P3,3.539005038167988,2.7556646327505603,0.7833404054174276,2.2792078566955807,0.02819404793573602,0.050480771542079736
ST3GAL5,6.916473490619288,7.407929088690509,-0.4914555980712212,-2.2786599114759847,0.028204697663468246,0.05049455500487806
DDX20,7.034968033483403,7.332822768422928,-0.2978547349395253,-2.272888924870379,0.02821121860794798,0.05050094464212347
RHOG,6.481882153753447,6.923171760515452,-0.44128960676200535,-2.2963684828685142,0.02827338020934721,0.05060692494470727
ZNF484,7.7005397930617265,7.977752126710521,-0.2772123336487944,-2.304227441400303,0.028299515297534803,0.050648405451430636
SLC9A1,8.042992291993611,7.699216168356337,0.3437761236372747,2.2728861348750344,0.028313569178122007,0.05066825747900745
TERF2,8.348247186776222,8.121312647516705,0.226934539259517,2.274727839427481,0.028326119580484633,0.05068541510123744
ZFHX4,6.491777797930202,7.860334212345647,-1.368556414415445,-2.310852106548192,0.028338075897249702,0.05070150621733402
HOXA2,5.238751790043231,6.015056579281758,-0.7763047892385266,-2.300379828882717,0.02835895285033044,0.050733552793417666
LPHN2,10.087316749342168,10.586098281712733,-0.49878153237056466,-2.324279467358301,0.028375182537599523,0.0507567626476361
ZNF232,5.714198392824833,6.156917641783753,-0.44271924895892045,-2.274924875373821,0.028377860341631946,0.0507567626476361
AP1AR,7.752989017816366,7.437354049259693,0.3156349685566724,2.2734809670479157,0.02840871221750629,0.05080663272183751
CTD-2301A4.3,4.374423447987764,4.963538802403165,-0.5891153544154006,-2.2789141102151333,0.028435943863613294,0.050850018565767346
DNAJC3-AS1,5.582655355553008,5.0209945688579936,0.5616607866950147,2.27135903899704,0.028463920591419795,0.05089472757922344
ZNF195,8.251169881270744,8.56257782202725,-0.31140794075650646,-2.311289499523101,0.02848570692701791,0.050928359714434365
OGT,12.054762008440074,12.316295062365942,-0.26153305392586823,-2.2954723047852226,0.02849209578934487,0.05093445922300021
C16orf46,4.674139228452482,4.136116827738152,0.5380224007143299,2.271624181882743,0.028501756381230755,0.05094640561802275
CAAP1,8.173312926125352,7.833431683071966,0.3398812430533855,2.2906367475457112,0.028504827979202074,0.05094657303261482
TPGS1,5.651892580337094,5.176529879181078,0.4753627011560164,2.2770223463173305,0.028515599484942297,0.050960500991161894
CANT1,7.906201381882825,8.152417187053153,-0.24621580517032804,-2.272801860130515,0.028567607270824903,0.051048112094137496
ASXL3,7.97613648542744,8.721010742594068,-0.7448742571666278,-2.3249133395579507,0.02858036247683062,0.051061597981173046
HMGN5,6.853718024159259,6.348250941537275,0.5054670826219843,2.278571246687493,0.028581123583569856,0.051061597981173046
RP5-1160K1.3,3.728322766103253,4.30017347487826,-0.5718507087750071,-2.2826456431940647,0.028588747607964825,0.051069885567198735
MIR4714,4.219182930531815,3.509425090194005,0.7097578403378102,2.265173909632775,0.02860317586361345,0.05109032498169753
ZNF454,5.331502339889122,5.889533187160478,-0.5580308472713567,-2.2657733441305004,0.02862038185243358,0.05111572113283575
SNORD116-19,4.108851731006495,5.1195310393026885,-1.0106793082961936,-2.292855732512666,0.028657358022899124,0.05117641764673885
LONRF1,9.16646901356486,8.769497679711654,0.39697133385320704,2.2734831425898787,0.0286681584347446,0.05119036160125359
NDFIP1,10.236869627610547,9.972825072564707,0.26404455504584057,2.2703617231107183,0.02867794662513868,0.05120249539374583
BET1L,7.270700078956331,6.989272494119221,0.28142758483711017,2.2850596743822558,0.02868128976181626,0.05120312065586482
MEG3,9.793282041600905,10.952930123319014,-1.1596480817181085,-2.3115817205703575,0.028807381878226786,0.051421475651906516
CLDN5,6.305198001612746,5.76713668374925,0.5380613178634963,2.280861936449712,0.028809612118513208,0.051421475651906516
DTX3L,8.570993159888532,9.1824596383966,-0.611466478508067,-2.261781127486486,0.028825093270359398,0.051443740420332625
RPS2P44,3.9209469106530888,3.306291885317912,0.6146550253351766,2.2624538864843182,0.028852621489014484,0.05148749853281107
EGR2,7.53846955876228,6.547124648973482,0.9913449097887979,2.2622129883822235,0.02886171450646974,0.05149298276949466
MRPS31P5,4.94554635941701,5.411781368848017,-0.46623500943100726,-2.2762753182293056,0.028859535134808895,0.05149298276949466
IPP,7.753055322077904,7.510394903593495,0.24266041848440878,2.2728075388043796,0.028887716178697835,0.051528625626646084
ZNF524,4.456454409934068,4.118127756218943,0.33832665371512505,2.261637012295808,0.02888561999910871,0.051528625626646084
TRAPPC1,6.236722502014743,5.950772029369679,0.2859504726450641,2.2641006479501775,0.029035742125543423,0.051787268169703596
RP11-454L9.2,3.75797437512081,4.2758581844115655,-0.5178838092907556,-2.2641977350620888,0.02904280026013011,0.05179445708853392
MTMR6,8.562842350573973,8.898749418956118,-0.335907068382145,-2.259397155155274,0.029072597367307305,0.05184219259536099
CTD-3203P2.2,4.119501963160338,3.5621588338777532,0.5573431292825846,2.257943122966054,0.02911153311920664,0.051906212465178445
RP11-33B1.2,5.405162980322597,4.788633508034185,0.6165294722884118,2.2710772025996966,0.029123370963239654,0.05192190813246186
SEC31A,10.895400968243566,11.11376662475968,-0.21836565651611473,-2.269322415165073,0.0291374000616104,0.05194150674732008
BMS1P20,4.418490814936674,3.8727005789621116,0.5457902359745623,2.276528443664225,0.029165349814121035,0.05198591421337598
R3HDM4,6.9495971903020255,6.631094119564572,0.3185030707374539,2.2836172154227956,0.029175165460223862,0.0519979925714668
ZNF512B,8.356332849989967,7.848151710012769,0.5081811399771974,2.2570224172585927,0.029181493332391607,0.05200385290943287
AK1,3.163642671896488,4.049499505725795,-0.8858568338293074,-2.257136392136701,0.02918917669736414,0.05201212737615933
AC019171.4,3.6768614653835527,4.2634895074786865,-0.5866280420951338,-2.266504583043434,0.02920729079577144,0.052038984683821884
TRIM56,8.133965618562861,7.815629802510165,0.3183358160526959,2.269578387576684,0.029234455808980712,0.05208196084349079
QTRTD1,7.670000068772441,7.903983571277414,-0.23398350250497302,-2.2558343514115164,0.029241284542879963,0.052088702203205994
TUBG1,6.573208130093962,6.18833114625078,0.38487698384318225,2.255719523386791,0.02924869834589789,0.05209648425836763
CSNK1D,9.994858146277766,9.631823594106748,0.3630345521710172,2.2546916129501233,0.029321043155175596,0.05221990488223444
PAIP1,8.287889472459181,8.60363541781971,-0.31574594536052913,-2.260059619516248,0.029325709203601762,0.05222277850059529
RAG1,5.734373504406288,5.079248463323451,0.6551250410828366,2.2739353955818165,0.029355688295033704,0.05226528414522184
KRT18P61,3.669730649411285,3.0280714757840537,0.6416591736272315,2.25394147217131,0.02935415597519413,0.05226528414522184
CAPN7,9.6382599514513565,9.875343832802738,-0.23708388135138136,-2.271570627419836,0.029370685167242533,0.052286543375773695
STRN3,9.381589078886568,9.625713010862757,-0.24412393197618876,-2.2598902682079194,0.029404462699885635,0.05234122857867479
EVI5,9.315733869697853,9.519612220341958,-0.2038783506441053,-2.254972179485053,0.029427940832026295,0.052377570927414255
C20orf27,5.535616775920152,5.913314994071415,-0.3776982181512629,-2.2652157988460004,0.02946639806784927,0.052440563626835045
KPTN,4.907047868063774,4.491082183057962,0.415965685005812,2.2571191778041992,0.02950909885956983,0.052511094579729634
SLK,10.749167767669274,10.50473166649908,0.24443610117019432,2.264712682476259,0.02952184346258109,0.05252830972000388
DCAF10,8.901953553516812,9.210388960191523,-0.30843540667471103,-2.275573739033203,0.02955727124206841,0.052585877330418716
DZIP1L,8.173954048585944,7.672855393710766,0.5010986548751779,2.258016964673607,0.029574863587534878,0.0526117049241496
ZNFX1,9.961722412399508,9.639188811826715,0.32253360057279323,2.2540599424461942,0.029603711359801856,0.05265754771714391
TMEM132E,5.571698945496042,4.368257534695279,1.203441410800763,2.268182247402112,0.029637101231150636,0.052711459388972356
CLASP1,11.055345300603683,11.305108689289256,-0.24976338868557235,-2.2838494252198767,0.029641204093406856,0.052713276468815434
HSPBAP1,7.672178440043389,7.96840132743619,-0.2962228873928012,-2.2590885721330345,0.02968144635148601,0.05277935601093677
RP11-342M1.3,3.71172033299069,3.1754736952440488,0.536246637746641,2.260298650568654,0.02969386403583183,0.05279594948295687
NELFE,7.206676133125585,6.984123245440002,0.22255288768558312,2.2493221633622453,0.02970600928325177,0.05281205516137081
SRCAP,10.727099774531414,10.354590027813911,0.3725097467175029,2.2482781304672725,0.029752129042093716,0.052888551917304585
RP11-531F16.3,4.355499036095251,3.9053169823924123,0.4501820537028389,2.248463709306996,0.029757965265605257,0.05289343062482854
UNK,8.701564209271574,9.100496935508342,-0.3989327262367688,-2.272416899373618,0.02976455062818482,0.05289963974101246
PARVB,6.823498899728266,7.2859946274710055,-0.4624957277427395,-2.2608695825468206,0.029806342481678245,0.05296841250405645
UBE2J1,9.005344136720527,9.252607385413272,-0.24726324869274485,-2.2474742807620176,0.029812400012330837,0.05297367463761487
IRF1,8.283846522060921,7.804103828431701,0.4797426936292206,2.267626419672821,0.029867076367027224,0.05306531752903747
MPHOSPH6,6.717543965722247,7.095575827864488,-0.37803186214224116,-2.25846076192024,0.029870654275942512,0.05306545191526331
EIF4A3,7.905498506840903,8.137907524861522,-0.23240901802061842,-2.254287342072885,0.02987335558778939,0.05306545191526331
DUS4L,6.468666687466264,6.762449012460904,-0.2937823249946394,-2.2555014906378137,0.02989834713948019,0.053104331692506966
HTATIP2,5.754291932446198,5.085179611069326,0.6691123213768719,2.29999431644595,0.029909901326063804,0.053119338927260416
CSNK1A1,10.21739141208141,10.451637772590608,-0.23424636050919823,-2.245823650075525,0.029921766664873263,0.05313489558881584
MYO18A,9.687946748532825,9.18440738379021,0.5035393647426147,2.2451831055259635,0.029953615975738125,0.05318593275692038
TAF12,6.771638640642141,6.528142485601611,0.24349615504053013,2.2471939114118764,0.02996386516401096,0.053198609923816885
SLC7A1,9.03296971397312,8.480752891579638,0.5522168223934827,2.247604526109183,0.030045608102709228,0.05333820311519658
PHF5A,6.155590440616844,6.39705215534321,-0.24146171472636624,-2.2498772639849673,0.030068287212381622,0.053372925672278984
RC3H1-IT1,3.755807136696606,4.133827681626414,-0.3780205449298082,-2.252932041051993,0.030167236590270007,0.05354301105782128
MLLT4,11.65422944682811,11.198525874818925,0.45570357200918465,2.290030581718274,0.030195055355005048,0.05358682645367493
PDE4DIP,10.321957947550223,9.613456809951249,0.708501137598974,2.2810228058479085,0.03020805765194481,0.05359878140525532
BCL11B,5.680634361929238,6.309765912040469,-0.6291315501112313,-2.2521997722841474,0.030207895743834954,0.05359878140525532
RP11-39K24.14,3.215703711381221,4.161768584649967,-0.946064873268746,-2.262579012599405,0.030217043780640437,0.05360916571598015
SCUBE1,7.101878826892714,5.874915743927758,1.2269630829649563,2.274265828620518,0.030298912669321106,0.053748838443254406
AC079781.8,2.9752849906609655,3.5642998593435706,-0.5890148686826051,-2.2424341015717686,0.030305215028277613,0.05375444465565302
RP3-467K16.2,3.2667163714973717,2.1740977353469417,1.09261863615043,2.2400585652071614,0.030334021944649285,0.05379996344900062
MIR4768,4.473974188800979,3.443867356986372,1.0301068318146074,2.239525005600778,0.030348874002661463,0.05382072524489813
FAM162B,4.225378573250691,3.4010902129354523,0.8242883603152391,2.2409586043200806,0.030396107426310937,0.05389890193297341
PPT1,8.81984150297482,9.193545610152631,-0.37370410717781155,-2.249293909472738,0.030401521970664248,0.053902916144069224
ARAP2,9.154479207606252,8.428606866141624,0.725872341464628,2.2820454466685565,0.030412641757521057,0.05391531144078071
UBE2Q2,8.19112675567241,8.487303604894237,-0.2961768492218262,-2.2388288461052364,0.03041481591740558,0.05391531144078071
RP11-478C19.2,2.648933115594519,3.5050068088493433,-0.8560736932548245,-2.2424076482429336,0.030419531617627615,0.05391808401516507
TRAPPC10,10.075626575608144,9.804990164548956,0.2706364110591881,2.2413394294496416,0.030465456570785157,0.05399389112327696
ZNF100,4.59128578634699,4.965272343306313,-0.3739865569593226,-2.2439220457080626,0.030481288711463914,0.05401635459661536
PRDX2P3,3.441070881492188,4.081216440635374,-0.6401455591431859,-2.2393391173488224,0.030501902646528852,0.05404728642949929
FAM219A,7.003375824097468,6.6422369281681215,0.3611388959293462,2.2407926573157115,0.03057789497751174,0.054176328425359445
ZBED3-AS1,6.723861252478848,7.133171092979257,-0.4093098405004092,-2.2561023415100383,0.030623418781026073,0.05425136672939775
RP11-43F13.1,7.166985170447458,6.757898321936673,0.4090868485107855,2.250473733172081,0.03064247375846623,0.05427950311242911
ZFAND1,7.993886172949136,8.342358657600501,-0.3484724846513654,-2.2446993627236274,0.030646373312530825,0.05428079041627263
TRAPPC3,7.513717854949138,7.265014864119958,0.24870299082918024,2.2411466555677313,0.030674195526579965,0.054322791346722916
ENDOV,7.584826799057748,7.200910373312544,0.3839164257452037,2.252716573429097,0.030676437175630705,0.054322791346722916
VPS36,9.500291610167622,9.7675495596801,-0.2672579495124783,-2.262453008329404,0.03069927083246447,0.054357599399896726
RP11-731I19.1,5.617840507957753,5.265554366825719,0.3522861411320344,2.235231062937301,0.03073112579245904,0.05440837214709607
C3orf14,4.73440849761051,5.23383203606228,-0.49942353845176957,-2.2358105970099205,0.030785795185277492,0.05449655622021797
PHF21B,6.159395362927052,4.914272242029983,1.2451231208970688,2.2738772770371862,0.030787305112719588,0.05449655622021797
OXSR1,9.303898861315512,9.076623596109648,0.22727526520586316,2.241198133424094,0.030827240065238706,0.054555955625954666
CHN2,8.176993303775124,7.787161660524225,0.3898316432508988,2.2736735294962522,0.03082566238973585,0.054555955625954666
SNORA12,8.994154847548172,9.45746709194879,-0.46331224440061725,-2.241516220165365,0.030848192131268444,0.05458174278433556
DNAJC5,8.704289168529382,8.442529107830614,0.26176006069876756,2.2402258209909305,0.030845534642425686,0.05458174278433556
KANSL1,9.217411486584469,9.553444696700168,-0.33603321011569953,-2.2322570693001182,0.030873617452915707,0.05462108039136317
SMAD7,8.242208239847063,7.7867704526469215,0.4554377872001414,2.262186018238862,0.030883374922801788,0.05463269343183673
MITD1,6.978994483562084,7.2287689481560395,-0.2497744645939557,-2.2384938424131,0.030903891942632006,0.05466333574798887
C17orf62,7.802202809101544,8.228045307806601,-0.4258424987050571,-2.266278530068667,0.03096177665159428,0.05476006150682052
FNDC5,4.1713563670204925,5.4151915701894975,-1.243835203169005,-2.2498289354946497,0.030966949882559998,0.054763549575236346
CTA-204B4.2,4.878835707133541,5.596816957682973,-0.7179812505494327,-2.2366475503030205,0.031043887597572213,0.0548901379859506
ZNF480,8.068105131284948,7.776630808934228,0.29147432235072035,2.249109780302266,0.031044948278703414,0.0548901379859506
HAUS5,6.223120503210043,6.6852634064541,-0.4621429032440565,-2.2343759920370356,0.031071311887109453,0.05493107406889207
STX1A,2.8934041320186625,3.664827325275445,-0.7714231932567825,-2.2292561047689543,0.031105787349717286,0.05498634118402184
RP11-592N21.2,5.107586451127809,4.358390328854696,0.7491961222731129,2.24562023547408,0.03114980170636084,0.055058457236534894
ZNF786,5.636234408547578,6.011883792229006,-0.3756493836814281,-2.2280691328442654,0.031159035001328293,0.055069087892843434
UTP3,6.788222681015341,6.547636970318511,0.24058571069683055,2.228000061725701,0.031164148157833176,0.05507243535628654
SRF,8.681231374334116,8.080191519098712,0.6010398552354044,2.2306284159834244,0.031178762544902,0.055092570710409364
B4GALT4,7.916499560614779,7.6213027202669945,0.29519684034778493,2.2285684882004735,0.031191381404742816,0.05510917619253745
CASP1,5.540284080769438,6.311113798022967,-0.7708297172535286,-2.254182216883845,0.03121317605493162,0.05514198842913777
ARHGAP32,9.697238623065527,10.06339935993108,-0.3661607368655524,-2.2564750525490602,0.03126011957391949,0.05521921793191684
PPM1M,6.204555530946318,6.626471253071187,-0.4219157221248686,-2.25568682627588,0.03127736449429552,0.0552439760239942
VSIG10,7.820485782625805,7.440807050551827,0.3796787320739776,2.2260603148174156,0.03130402076254237,0.055282598003573574
LSM4,7.380617654912119,7.149871692394834,0.23074596251728519,2.226265743295713,0.03130569379580435,0.055282598003573574
LMO4,8.281516181745197,8.789113716533363,-0.5075975347881663,-2.2369014188699006,0.031340815895300224,0.05533890786838644
MYLK,11.181472111817026,10.575667120025873,0.6058049917911532,2.2899807119495557,0.0313446137488031,0.055339889133711816
SDCBP2-AS1,6.934339691558872,6.560241158975604,0.3740985325832682,2.2575162877307284,0.03134869984545929,0.055339889133711816
HSCB,5.281849974629656,5.59845568820344,-0.3166057135737841,-2.226714607223906,0.031351075840772444,0.055339889133711816
ZKSCAN3,7.082661956151969,7.389562637991722,-0.3069006818397533,-2.2247561836769023,0.03140286251944924,0.05542558258358997
ZSCAN31,5.975720384119947,6.496606474461763,-0.5208860903418158,-2.2452925909810406,0.03144923552932285,0.05549597951889173
KCTD9,8.30863108669515,8.63196198323072,-0.3233308965355697,-2.2643428540698656,0.03144671453632182,0.05549597951889173
IPO8,9.76650862254319,10.018530359010972,-0.2520217364677819,-2.2540955732856216,0.03146291682139054,0.055514395728171344
NRF1,8.00564532368211,8.262868313242175,-0.2572229895600646,-2.2414118917564743,0.03146865609118334,0.0555187963708327
WDR60,9.841810097499952,9.437903494933616,0.4039066025663356,2.226831939641674,0.031498605617416194,0.05555683617623776
RAPGEF1,9.944762098873978,9.538004860928227,0.4067572379457509,2.2299313402149226,0.031499959721154214,0.05555683617623776
HAL,3.9421650989619836,3.446491761642741,0.4956733373192428,2.228301641576574,0.031498773846838336,0.05555683617623776
EPHB4,8.721788976019223,8.278373894199829,0.4434150818193938,2.268971824243499,0.0315324595303014,0.05560842363100673
KRT8P4,4.12272205477198,4.808196553902015,-0.6854744991300343,-2.2227262225846625,0.031543926302101774,0.05562291189201785
PAPOLA,10.764582966541688,11.130151177807596,-0.36556821126590755,-2.2546590679991034,0.031554911104907594,0.055636547375323
RNF25,6.689532482088346,6.417879687300207,0.27165279478813886,2.233666314751577,0.03159334390436542,0.05569326826512213
NDUFA6-AS1,5.041779601283185,4.478002612623864,0.5637769886593214,2.223645068853872,0.03159359179991877,0.05569326826512213
ARIH1,10.001918445370464,10.280188695588237,-0.27827025021777274,-2.2347758599432592,0.0316288013052061,0.05574959125586915
UBE2V1,6.727227744990815,7.570041264137266,-0.8428135191464508,-2.240031304279667,0.03164064931968181,0.055764729428362664
EEF1E1,5.932150067780918,5.526880637110707,0.40526943067021115,2.2213991662396366,0.03164437696934689,0.05576555430486058
CSNK1G1,7.839782058245413,8.159071664290526,-0.31928960604511225,-2.2237209295277767,0.031650667905153106,0.05577089571751564
RPAIN,8.328445795486457,8.645157349319899,-0.3167115538334411,-2.2246670481708017,0.03169717953011098,0.05584710065923158
ZNF503,8.560900292083264,8.046128718341652,0.5147715737416121,2.2225880996072,0.031702425275095085,0.055850591247690935
ARID1A,10.271645140532897,10.569195680566185,-0.2975505400332885,-2.2424511733728054,0.03179308549163748,0.05600454145293802
MRPL45P2,6.724217400298587,7.13128080563765,-0.4070634053390636,-2.227534847302208,0.03179868892976136,0.056008645136451894
RP11-50D9.3,3.614065740542737,4.447571506197335,-0.8335057656545977,-2.220704317974641,0.031837971515950934,0.05607206266161093
TRPV1,4.575963957002778,4.002271399279001,0.5736925577237768,2.2247831310243504,0.03185746056097637,0.05610061093949394
ANGPT2,6.881868142595891,7.537143946994119,-0.6552758043982276,-2.2313975646494044,0.03188083815201462,0.05613600031954159
IRAK4,7.856837002907443,8.127185687280909,-0.2703486843734657,-2.2421225727653633,0.03192788166717055,0.05621304924996952
CCDC59,7.070892526342447,7.368821377905892,-0.2979288515634453,-2.2356893977666816,0.031934686524211976,0.056219244397635156
UGDH,8.312812527504715,8.720450418762493,-0.40763789125777805,-2.217242701206905,0.031944617524564,0.05623094110610565
MRPL11,6.368596689792167,6.593119194791514,-0.22452250499934756,-2.2217952989680145,0.03195102268415427,0.056236429637912685
CER1,4.283953567925711,3.2245475958876666,1.0594059720380447,2.2385551606867273,0.031959521539210736,0.056245601737765376
ERI3-IT1,4.154907946360462,4.788871959504804,-0.6339640131443423,-2.22626082780004,0.03197721372102802,0.05627094963375307
AGK,7.448851391301552,7.682704991073819,-0.23385359977226639,-2.232102189170545,0.03199143539221836,0.05629018581611352
